Name,Price,Payout,Probability
E-I-E-I DOUGH,1,1,0.1150747986191024
E-I-E-I DOUGH,1,2,0.05213764337851929
E-I-E-I DOUGH,1,5,0.009900990099009901
E-I-E-I DOUGH,1,10,0.004975124378109453
E-I-E-I DOUGH,1,10,0.004975124378109453
E-I-E-I DOUGH,1,20,0.001996007984031936
E-I-E-I DOUGH,1,20,9.99000999000999e-4
E-I-E-I DOUGH,1,50,0.0013481813034216842
E-I-E-I DOUGH,1,50,3.498778926154772e-4
E-I-E-I DOUGH,1,100,3.498778926154772e-4
E-I-E-I DOUGH,1,1000,9.0908264470323e-6
E-I-E-I DOUGH,1,0,0.8078842822490169
