Name,Price,Payout,Probability
8 Bit Bingo,2,2,0.09090909090909091
8 Bit Bingo,2,4,0.09090909090909091
8 Bit Bingo,2,10,0.005964096141229797
8 Bit Bingo,2,10,0.00398406374501992
8 Bit Bingo,2,20,0.001996007984031936
8 Bit Bingo,2,20,0.001996007984031936
8 Bit Bingo,2,20,0.001996007984031936
8 Bit Bingo,2,50,0.0013315579227696406
8 Bit Bingo,2,50,0.0013315579227696406
8 Bit Bingo,2,50,0.0013315579227696406
8 Bit Bingo,2,100,3.332222592469177e-4
8 Bit Bingo,2,100,1.6663889351774705e-4
8 Bit Bingo,2,100,1.6663889351774705e-4
8 Bit Bingo,2,1000,5.555524691529492e-6
8 Bit Bingo,2,1000,5.555524691529492e-6
8 Bit Bingo,2,12000,1.1110987655692714e-5
8 Bit Bingo,2,0,0.7975622384918426
