Name,Price,Payout,Probability
Word Games Multiplier,3,3,0.16666666666666666
Word Games Multiplier,3,5,0.009900990099009901
Word Games Multiplier,3,10,0.0033222591362126247
Word Games Multiplier,3,10,0.0033222591362126247
Word Games Multiplier,3,10,0.0033222591362126247
Word Games Multiplier,3,20,0.0033222591362126247
Word Games Multiplier,3,20,0.0033222591362126247
Word Games Multiplier,3,30,0.0018299935950224172
Word Games Multiplier,3,30,0.0026595744680851063
Word Games Multiplier,3,30,0.0018299935950224172
Word Games Multiplier,3,100,0.0020624084806236723
Word Games Multiplier,3,100,0.0016638935108153079
Word Games Multiplier,3,100,0.0016638935108153079
Word Games Multiplier,3,500,1.1110987655692714e-5
Word Games Multiplier,3,500,1.1110987655692714e-5
Word Games Multiplier,3,500,1.1110987655692714e-5
Word Games Multiplier,3,1000,5.555524691529492e-6
Word Games Multiplier,3,1000,5.555524691529492e-6
Word Games Multiplier,3,30000,1.1110987655692714e-5
Word Games Multiplier,3,0,0.7950557353928702
